"weekly","segment","name","exchange","expiry","instrument_type","asset_symbol","underlying_symbol","instrument_key","lot_size","freeze_quantity","exchange_token","minimum_lot","asset_key","underlying_key","tick_size","asset_type","underlying_type","trading_symbol","strike_price","qty_multiplier"
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38409",75,1800.0,"38409",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25400 CE 07 OCT 25",25400.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38408",75,1800.0,"38408",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25350 PE 07 OCT 25",25350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38407",75,1800.0,"38407",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25350 CE 07 OCT 25",25350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38424",75,1800.0,"38424",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25750 CE 07 OCT 25",25750.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38422",75,1800.0,"38422",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25700 PE 07 OCT 25",25700.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38421",75,1800.0,"38421",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25700 CE 07 OCT 25",25700.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38420",75,1800.0,"38420",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25650 PE 07 OCT 25",25650.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38419",75,1800.0,"38419",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25650 CE 07 OCT 25",25650.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38418",75,1800.0,"38418",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25600 PE 07 OCT 25",25600.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38417",75,1800.0,"38417",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25600 CE 07 OCT 25",25600.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38416",75,1800.0,"38416",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25550 PE 07 OCT 25",25550.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38437",75,1800.0,"38437",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25900 CE 07 OCT 25",25900.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38434",75,1800.0,"38434",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25850 PE 07 OCT 25",25850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38433",75,1800.0,"38433",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25850 CE 07 OCT 25",25850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38431",75,1800.0,"38431",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25800 PE 07 OCT 25",25800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38430",75,1800.0,"38430",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25800 CE 07 OCT 25",25800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38429",75,1800.0,"38429",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25750 PE 07 OCT 25",25750.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38440",75,1800.0,"38440",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25950 PE 07 OCT 25",25950.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38448",75,1800.0,"38448",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26050 PE 07 OCT 25",26050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38447",75,1800.0,"38447",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26050 CE 07 OCT 25",26050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38444",75,1800.0,"38444",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 PE 07 OCT 25",26000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38441",75,1800.0,"38441",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26000 CE 07 OCT 25",26000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38439",75,1800.0,"38439",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25950 CE 07 OCT 25",25950.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38438",75,1800.0,"38438",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25900 PE 07 OCT 25",25900.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38495",75,1800.0,"38495",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 CE 07 OCT 25",26800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38498",75,1800.0,"38498",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 PE 07 OCT 25",26850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38497",75,1800.0,"38497",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26850 CE 07 OCT 25",26850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38496",75,1800.0,"38496",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 26800 PE 07 OCT 25",26800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38341",75,1800.0,"38341",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24450 CE 07 OCT 25",24450.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38348",75,1800.0,"38348",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24500 PE 07 OCT 25",24500.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38347",75,1800.0,"38347",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24500 CE 07 OCT 25",24500.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38342",75,1800.0,"38342",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24450 PE 07 OCT 25",24450.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38352",75,1800.0,"38352",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24550 PE 07 OCT 25",24550.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38351",75,1800.0,"38351",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24550 CE 07 OCT 25",24550.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38359",75,1800.0,"38359",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24650 CE 07 OCT 25",24650.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38358",75,1800.0,"38358",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24600 PE 07 OCT 25",24600.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38357",75,1800.0,"38357",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24600 CE 07 OCT 25",24600.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38362",75,1800.0,"38362",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24700 PE 07 OCT 25",24700.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38361",75,1800.0,"38361",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24700 CE 07 OCT 25",24700.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38360",75,1800.0,"38360",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24650 PE 07 OCT 25",24650.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38369",75,1800.0,"38369",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24800 CE 07 OCT 25",24800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38368",75,1800.0,"38368",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24750 PE 07 OCT 25",24750.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38367",75,1800.0,"38367",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24750 CE 07 OCT 25",24750.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38309",75,1800.0,"38309",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24200 CE 07 OCT 25",24200.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38308",75,1800.0,"38308",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24150 PE 07 OCT 25",24150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38307",75,1800.0,"38307",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24150 CE 07 OCT 25",24150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38326",75,1800.0,"38326",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24400 PE 07 OCT 25",24400.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38325",75,1800.0,"38325",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24400 CE 07 OCT 25",24400.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38324",75,1800.0,"38324",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24350 PE 07 OCT 25",24350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38323",75,1800.0,"38323",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24350 CE 07 OCT 25",24350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38322",75,1800.0,"38322",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24300 PE 07 OCT 25",24300.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38321",75,1800.0,"38321",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24300 CE 07 OCT 25",24300.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38320",75,1800.0,"38320",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24250 PE 07 OCT 25",24250.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38319",75,1800.0,"38319",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24250 CE 07 OCT 25",24250.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38318",75,1800.0,"38318",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24200 PE 07 OCT 25",24200.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38374",75,1800.0,"38374",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24900 CE 07 OCT 25",24900.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38372",75,1800.0,"38372",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24850 PE 07 OCT 25",24850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38371",75,1800.0,"38371",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24850 CE 07 OCT 25",24850.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38370",75,1800.0,"38370",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24800 PE 07 OCT 25",24800.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38379",75,1800.0,"38379",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24900 PE 07 OCT 25",24900.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"CE","NIFTY","NIFTY","NSE_FO|38378",75,1800.0,"38378",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 CE 30 JUN 26",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"PE","NIFTY","NIFTY","NSE_FO|38377",75,1800.0,"38377",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 PE 30 DEC 25",20000.0,1.0
false,"NSE_FO","NIFTY","NSE",1767119399000,"CE","NIFTY","NIFTY","NSE_FO|38376",75,1800.0,"38376",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 CE 30 DEC 25",20000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38385",75,1800.0,"38385",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24950 CE 07 OCT 25",24950.0,1.0
false,"NSE_FO","NIFTY","NSE",1782844199000,"PE","NIFTY","NIFTY","NSE_FO|38380",75,1800.0,"38380",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 20000 PE 30 JUN 26",20000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38389",75,1800.0,"38389",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 PE 07 OCT 25",25000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38387",75,1800.0,"38387",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25000 CE 07 OCT 25",25000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38386",75,1800.0,"38386",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 24950 PE 07 OCT 25",24950.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38396",75,1800.0,"38396",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25100 PE 07 OCT 25",25100.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38395",75,1800.0,"38395",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25100 CE 07 OCT 25",25100.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38394",75,1800.0,"38394",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25050 PE 07 OCT 25",25050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38393",75,1800.0,"38393",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25050 CE 07 OCT 25",25050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38399",75,1800.0,"38399",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25200 CE 07 OCT 25",25200.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38398",75,1800.0,"38398",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25150 PE 07 OCT 25",25150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38397",75,1800.0,"38397",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 25150 CE 07 OCT 25",25150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38217",75,1800.0,"38217",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23050 PE 07 OCT 25",23050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38215",75,1800.0,"38215",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23050 CE 07 OCT 25",23050.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38214",75,1800.0,"38214",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 PE 07 OCT 25",23000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38213",75,1800.0,"38213",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23000 CE 07 OCT 25",23000.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38212",75,1800.0,"38212",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22950 PE 07 OCT 25",22950.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38211",75,1800.0,"38211",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 22950 CE 07 OCT 25",22950.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38224",75,1800.0,"38224",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23150 PE 07 OCT 25",23150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38223",75,1800.0,"38223",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23150 CE 07 OCT 25",23150.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38222",75,1800.0,"38222",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23100 PE 07 OCT 25",23100.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38221",75,1800.0,"38221",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23100 CE 07 OCT 25",23100.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38231",75,1800.0,"38231",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23200 CE 07 OCT 25",23200.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38238",75,1800.0,"38238",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23350 PE 07 OCT 25",23350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38237",75,1800.0,"38237",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23350 CE 07 OCT 25",23350.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38236",75,1800.0,"38236",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23300 PE 07 OCT 25",23300.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38235",75,1800.0,"38235",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23300 CE 07 OCT 25",23300.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38234",75,1800.0,"38234",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23250 PE 07 OCT 25",23250.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38233",75,1800.0,"38233",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23250 CE 07 OCT 25",23250.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38232",75,1800.0,"38232",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23200 PE 07 OCT 25",23200.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38242",75,1800.0,"38242",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23400 PE 07 OCT 25",23400.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38241",75,1800.0,"38241",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23400 CE 07 OCT 25",23400.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"PE","NIFTY","NIFTY","NSE_FO|38248",75,1800.0,"38248",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23500 PE 07 OCT 25",23500.0,1.0
true,"NSE_FO","NIFTY","NSE",1759861799000,"CE","NIFTY","NIFTY","NSE_FO|38247",75,1800.0,"38247",75,"NSE_INDEX|Nifty 50","NSE_INDEX|Nifty 50",5.0,"INDEX","INDEX","NIFTY 23500 CE 07 OCT 25",23500.0,1.0
